ecotype_label,mu_mean,mu_p025,mu_p50,mu_p975,log10_theta_mean,log10_theta_p025,log10_theta_p50,log10_theta_p975,theta_p025,theta_median,theta_p975,n_patients,sigma_proc_mean,sigma_proc_p025,sigma_proc_p975
E1,0.4910428432629662,0.3840905190096626,0.4908792091022348,0.5963974485518247,1.226754614186219,1.119151843632071,1.2275225375346286,1.330320096350197,13.156847584409816,16.885834855628797,21.39538453359944,94,4.530636939560827,4.118814722420104,5.017035754600383
E2,0.1015600244774262,-6.4628035346742445,0.1415828616493826,6.486010558568856,0.5939049585015984,-3.0289454841510417,0.6552946321453434,3.821618807937222,0.000935523100542,4.521625944964654,6631.6074068157095,3,4.530636939560827,4.118814722420104,5.017035754600383
E3,0.3553424377046481,-2.6880857580609265,0.4283510921296036,3.055363682634865,0.5637913694124537,-1.5185103870973582,0.7167404573485279,1.807153674174868,0.0303032782003923,5.208833282754544,64.14365073714784,1,4.530636939560827,4.118814722420104,5.017035754600383
E4,-0.8996206695885574,-10.437440879258244,-0.9261251794719852,8.649760049576571,0.256556985446475,-4.260466274504642,0.2614491785407999,4.750833991941778,5.489511832077271e-05,1.825783082096432,56342.22478117828,2,4.530636939560827,4.118814722420104,5.017035754600383
